imdbID,Title,Year,Runtime,Genre,Awards,BoxOffice,Ratings,Language,Director,Actors
tt8404256,Snake Eyes,2021,121 min,"Action, Adventure, Crime",1 win,"$28,264,325 ","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",English,Robert Schwentke,"Henry Golding, Andrew Koji, Haruka Abe"
tt0230011,Atlantis: The Lost Empire,2001,95 min,"Animation, Action, Adventure",2 wins & 14 nominations,"$84,056,472 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, French, Spanish","Gary Trousdale, Kirk Wise","Michael J. Fox, Jim Varney, Corey Burton"
tt0090728,Big Trouble in Little China,1986,99 min,"Action, Adventure, Comedy",1 win & 1 nomination,"$11,100,000 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '53/100'}]","English, Cantonese",John Carpenter,"Kurt Russell, Kim Cattrall, Dennis Dun"
tt1571234,Mortal Engines,2018,128 min,"Action, Adventure, Fantasy",3 wins & 2 nominations,"$15,951,040 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",English,Christian Rivers,"Hera Hilmar, Robert Sheehan, Hugo Weaving"
tt0117998,Twister,1996,113 min,"Action, Adventure, Thriller",Nominated for 2 Oscars. 11 wins & 17 nominations total,"$241,830,615 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",English,Jan de Bont,"Helen Hunt, Bill Paxton, Cary Elwes"
tt0401729,John Carter,2012,132 min,"Action, Adventure, Sci-Fi",2 wins & 8 nominations,"$73,078,100 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",English,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Willem Dafoe"
tt0159273,Behind Enemy Lines,2001,106 min,"Action, Drama, Thriller",1 win & 2 nominations,"$58,856,790 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '49/100'}]","English, Serbo-Croatian, Spanish, Czech",John Moore,"Gene Hackman, Owen Wilson, Gabriel Macht"
tt0458525,X-Men Origins: Wolverine,2009,107 min,"Action, Sci-Fi",3 wins & 21 nominations,"$179,883,157 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Gavin Hood,"Hugh Jackman, Liev Schreiber, Ryan Reynolds"
tt1706593,Chronicle,2012,84 min,"Action, Drama, Sci-Fi",2 wins & 7 nominations,"$64,575,175 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",English,Josh Trank,"Dane DeHaan, Alex Russell, Michael B. Jordan"
tt0257076,S.W.A.T.,2003,117 min,"Action, Adventure, Crime",5 wins & 5 nominations,"$116,934,650 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, Spanish, French",Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez"
tt0910936,Pineapple Express,2008,111 min,"Action, Comedy, Crime",2 wins & 15 nominations,"$87,341,380 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]","English, Cantonese, Korean",David Gordon Green,"Seth Rogen, James Franco, Gary Cole"
tt1615065,Savages,2012,131 min,"Action, Crime, Drama",7 nominations,"$47,382,068 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, Spanish",Oliver Stone,"Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively"
tt6679794,Outlaw King,2018,121 min,"Action, Biography, Drama",2 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, French, Gaelic, Latin",David Mackenzie,"Chris Pine, Stephen Dillane, Rebecca Robin"
tt1588170,I Saw the Devil,2010,144 min,"Action, Crime, Thriller",18 wins & 19 nominations,"$129,210 ","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Korean,Kim Jee-woon,"Lee Byung-hun, Choi Min-sik, Jeon Gook-hwan"
tt2058673,Point Break,2015,114 min,"Action, Adventure, Crime",2 wins & 4 nominations,"$28,782,481 ","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '34/100'}]","English, French, Spanish",Ericson Core,"Edgar Ramírez, Luke Bracey, Ray Winstone"
tt1684562,The Fall Guy,2024,126 min,"Action, Comedy, Drama",1 nomination,"$75,518,480 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",English,David Leitch,"Ryan Gosling, Emily Blunt, Aaron Taylor-Johnson"
tt1335975,47 Ronin,2013,128 min,"Action, Drama, Fantasy",5 nominations,"$38,362,475 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '28/100'}]","English, Japanese",Carl Rinsch,"Keanu Reeves, Hiroyuki Sanada, Kô Shibasaki"
tt0103644,AlienÂ³,1992,114 min,"Action, Horror, Sci-Fi",Nominated for 1 Oscar. 5 wins & 25 nominations total,"$55,473,545 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",English,David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance"
tt3083016,Beverly Hills Cop: Axel Foley,2024,N/A,"Action, Comedy, Crime",1 win,N/A,"[{'Source': 'Rotten Tomatoes', 'Value': '63%'}]",English,Mark Molloy,"Joseph Gordon-Levitt, Kevin Bacon, Eddie Murphy"
tt13468602,The Lair,2022,97 min,"Action, Horror, Sci-Fi",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",English,Neil Marshall,"Charlotte Kirk, Jonathan Howard, Jamie Bamber"
tt0093428,The Living Daylights,1987,130 min,"Action, Adventure, Thriller",3 wins & 7 nominations,"$51,185,897 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, Arabic, French, German, Russian, Czech, Slovak, Dari, Pashtu",John Glen,"Timothy Dalton, Maryam d'Abo, Jeroen Krabbé"
tt13452446,Damsel,2024,110 min,"Action, Adventure, Fantasy",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",English,Juan Carlos Fresnadillo,"Millie Bobby Brown, Ray Winstone, Angela Bassett"
tt0119567,The Lost World: Jurassic Park,1997,129 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 4 wins & 28 nominations total,"$229,086,679 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, Spanish",Steven Spielberg,"Jeff Goldblum, Julianne Moore, Pete Postlethwaite"
tt0097733,Lethal Weapon 2,1989,114 min,"Action, Crime, Thriller",Nominated for 1 Oscar. 1 win & 3 nominations total,"$147,253,986 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '70/100'}]","English, Afrikaans",Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci"
tt4648786,Harriet,2019,125 min,"Action, Biography, Drama",Nominated for 2 Oscars. 21 wins & 55 nominations total,"$43,082,155 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",English,Kasi Lemmons,"Cynthia Erivo, Janelle Monáe, Leslie Odom Jr."
tt0379786,Serenity,2005,119 min,"Action, Adventure, Sci-Fi",9 wins & 10 nominations,"$25,514,517 ","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '74/100'}]","English, Mandarin",Joss Whedon,"Nathan Fillion, Gina Torres, Chiwetel Ejiofor"
tt2548396,The Cloverfield Paradox,2018,102 min,"Action, Horror, Sci-Fi",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '37/100'}]","English, Mandarin, German",Julius Onah,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl"
tt4196776,Jason Bourne,2016,123 min,"Action, Thriller",3 wins & 20 nominations,"$162,434,410 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '58/100'}]","English, Greek, German, Japanese",Paul Greengrass,"Matt Damon, Tommy Lee Jones, Alicia Vikander"
tt0120812,Rush Hour,1998,98 min,"Action, Comedy, Crime",6 wins & 9 nominations,"$141,186,864 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Cantonese, Mandarin, Japanese, Chinese",Brett Ratner,"Jackie Chan, Chris Tucker, Ken Leung"
tt3717490,Power Rangers,2017,124 min,"Action, Adventure, Fantasy",6 nominations,"$85,364,450 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '44/100'}]","English, Mandarin",Dean Israelite,"Dacre Montgomery, Naomi Scott, RJ Cyler"
tt10418662,Awake,2021,96 min,"Action, Adventure, Drama",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '35/100'}]","English, Greek, Spanish",Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos"
tt10676052,Fantastic Four,2025,2 min,"Action, Adventure, Sci-Fi",N/A,N/A,[],English,Matt Shakman,"Pedro Pascal, Vanessa Kirby, Ebon Moss-Bachrach"
tt8589698,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,99 min,"Animation, Action, Adventure",1 win & 68 nominations,"$118,613,586 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",English,"Jeff Rowe, Kyler Spears","Micah Abbey, Shamon Brown Jr., Nicolas Cantu"
tt1464540,I Am Number Four,2011,111 min,"Action, Adventure, Sci-Fi",1 win & 1 nomination,"$55,100,437 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '36/100'}]","English, French",D.J. Caruso,"Alex Pettyfer, Timothy Olyphant, Dianna Agron"
tt0978764,Sucker Punch,2011,110 min,"Action, Adventure, Fantasy",1 win & 11 nominations,"$36,392,502 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '33/100'}]","English, German",Zack Snyder,"Emily Browning, Vanessa Hudgens, Abbie Cornish"
tt14174940,Interceptor,2022,99 min,"Action, Adventure, Drama",2 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",English,Matthew Reilly,"Elsa Pataky, Luke Bracey, Aaron Glenane"
tt1034303,Defiance,2008,137 min,"Action, Drama, History",Nominated for 1 Oscar. 2 wins & 5 nominations total,"$28,644,813 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '58/100'}]","English, German, Russian",Edward Zwick,"Daniel Craig, Liev Schreiber, Jamie Bell"
tt15009428,Argylle,2024,139 min,"Action, Comedy, Thriller",N/A,"$45,207,275 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",English,Matthew Vaughn,"Henry Cavill, Bryce Dallas Howard, Sam Rockwell"
tt14001894,Secret Headquarters,2022,104 min,"Action, Adventure, Comedy",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",English,"Henry Joost, Ariel Schulman","Owen Wilson, Michael Peña, Walker Scobell"
tt0105112,Patriot Games,1992,117 min,"Action, Thriller",1 win & 3 nominations,"$83,351,587 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",English,Phillip Noyce,"Harrison Ford, Sean Bean, Anne Archer"
tt1253863,300: Rise of an Empire,2014,102 min,"Action, Drama, War",2 wins & 7 nominations,"$106,580,051 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",English,Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey"
tt0103776,Batman Returns,1992,126 min,"Action, Crime, Fantasy",Nominated for 2 Oscars. 2 wins & 29 nominations total,"$162,924,631 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",English,Tim Burton,"Michael Keaton, Danny DeVito, Michelle Pfeiffer"
tt1872181,The Amazing Spider-Man 2,2014,142 min,"Action, Adventure, Sci-Fi",4 wins & 30 nominations,"$202,853,933 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",English,Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx"
tt0295701,xXx,2002,124 min,"Action, Adventure, Thriller",4 wins & 14 nominations,"$142,109,382 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, German, Spanish, Russian, Czech",Rob Cohen,"Vin Diesel, Asia Argento, Marton Csokas"
tt1399103,Transformers: Dark of the Moon,2011,154 min,"Action, Adventure, Sci-Fi",Nominated for 3 Oscars. 11 wins & 42 nominations total,"$352,390,543 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '42/100'}]","English, Russian",Michael Bay,"Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson"
tt1855199,End of Watch,2012,109 min,"Action, Crime, Drama",3 wins & 10 nominations,"$41,003,371 ","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]","English, Spanish",David Ayer,"Jake Gyllenhaal, Michael Peña, Anna Kendrick"
tt0090555,Crocodile Dundee,1986,97 min,"Action, Adventure, Comedy",Nominated for 1 Oscar. 3 wins & 12 nominations total,"$174,803,506 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",English,Peter Faiman,"Paul Hogan, Linda Kozlowski, John Meillon"
tt0079574,Moonraker,1979,126 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 1 win & 6 nominations total,"$70,308,099 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '66/100'}]","English, Italian, Portuguese",Lewis Gilbert,"Roger Moore, Lois Chiles, Michael Lonsdale"
tt1535108,Elysium,2013,109 min,"Action, Drama, Sci-Fi",1 win & 10 nominations,"$93,050,117 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]","English, Spanish, French, Afrikaans",Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley"
tt11456054,Run Hide Fight,2020,109 min,"Action, Crime, Drama",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '13/100'}]","English, Spanish",Kyle Rankin,"Isabel May, Radha Mitchell, Thomas Jane"
tt0346491,Alexander,2004,175 min,"Action, Biography, Drama",6 wins & 19 nominations,"$34,297,191 ","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Oliver Stone,"Colin Farrell, Anthony Hopkins, Rosario Dawson"
tt0089880,Rambo: First Blood Part II,1985,96 min,"Action, Adventure, Thriller",Nominated for 1 Oscar. 5 wins & 7 nominations total,"$150,415,432 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '47/100'}]","English, Vietnamese, Russian",George P. Cosmatos,"Sylvester Stallone, Richard Crenna, Charles Napier"
tt8356942,The 355,2022,122 min,"Action, Thriller",3 wins & 2 nominations,"$14,570,455 ","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","English, Chinese, Spanish, French, German, Arabic",Simon Kinberg,"Jessica Chastain, Penélope Cruz, Bingbing Fan"
tt0311429,The League of Extraordinary Gentlemen,2003,110 min,"Action, Adventure, Fantasy",12 nominations,"$66,465,204 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '30/100'}]","English, German, Italian",Stephen Norrington,"Sean Connery, Stuart Townsend, Peta Wilson"
tt0290334,X2: X-Men United,2003,134 min,"Action, Sci-Fi, Thriller",6 wins & 41 nominations,"$214,949,694 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]","English, German, Italian, Spanish",Bryan Singer,"Patrick Stewart, Hugh Jackman, Halle Berry"
tt10327252,The Forever Purge,2021,103 min,"Action, Crime, Horror",1 win,"$44,539,245 ","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '53/100'}]","English, Spanish",Everardo Gout,"Ana de la Reguera, Tenoch Huerta, Josh Lucas"
tt8790086,Kraven the Hunter,2024,N/A,"Action, Adventure, Sci-Fi",N/A,N/A,[],English,J.C. Chandor,"Aaron Taylor-Johnson, Ariana DeBose, Russell Crowe"
tt0080736,The Final Countdown,1980,103 min,"Action, Adventure, Sci-Fi",1 win & 2 nominations,"$16,647,800 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, Japanese, Russian",Don Taylor,"Kirk Douglas, Martin Sheen, Katharine Ross"
tt1055369,Transformers: Revenge of the Fallen,2009,149 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 15 wins & 31 nominations total,"$402,111,870 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '35/100'}]","English, Spanish",Michael Bay,"Shia LaBeouf, Megan Fox, Josh Duhamel"
tt10671440,Blade,2025,N/A,"Action, Fantasy, Horror",N/A,N/A,[],English,Yann Demange,"Mia Goth, Mahershala Ali, Delroy Lindo"
tt15229674,My Name Is Vendetta,2022,90 min,"Action, Crime, Drama",2 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",Italian,Cosimo Gomez,"Alessandro Gassmann, Ginevra Francesconi, Alessio Praticò"
tt0090264,A View to a Kill,1985,131 min,"Action, Adventure, Thriller",2 wins & 6 nominations,"$50,327,960 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","English, French",John Glen,"Roger Moore, Christopher Walken, Tanya Roberts"
tt0114069,Outbreak,1995,127 min,"Action, Drama, Thriller",5 wins & 5 nominations,"$67,659,560 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '64/100'}]","English, Korean, French",Wolfgang Petersen,"Dustin Hoffman, Rene Russo, Morgan Freeman"
